Brand,Fuel Type,Transmission,Condition,Price,Model,Engine_scaled,Mileage_scaled,Age_scaled
1,2,0,0,83557.77,26,0.23380904968578736,-0.6211532989148317,0.23272242098372975
4,2,1,0,19850.14,5,-1.512285538121798,-0.6339970942268568,-1.6269969500443546
5,1,1,0,37662.23,20,1.7005285034441595,-1.67318413618217,-0.9117202688797068
6,2,0,0,73872.23,9,0.0941214826611807,-1.4366376030351937,-1.197830941345566
4,0,1,2,6491.02,15,-0.6741601359741569,0.9997018159402501,1.3771651108471663
4,2,1,1,32491.17,5,-0.11540986787572974,-1.1301612117987423,0.08966708475080017
5,0,1,0,65937.48,19,1.2814658023703387,-0.9154002127726943,-0.9117202688797068
6,3,1,1,22665.45,9,-0.6741601359741569,0.977995915625508,-0.9117202688797068
4,0,0,0,33757.5,16,-1.0233790535356742,-1.548136307953845,-0.05338825148212941
1,0,0,2,51174.28,26,-1.3027541875848876,-1.4687755319603228,0.804943765915448
1,3,1,2,45092.24,27,-0.6741601359741569,-1.296356965309259,-0.33949892394798853
1,2,1,0,15072.58,1,1.0020906683211253,0.7518359060568126,-1.4839416138114252
6,0,0,0,94132.36,25,-0.04556608436342626,-0.5393580037036184,0.804943765915448
4,2,1,0,9207.81,5,-0.9535352700233706,-0.413172549672634,0.6618884296825185
6,3,0,2,76225.56,22,-1.1630666205602809,0.9388274592399437,1.0910544383813072
1,1,0,2,11785.16,26,-0.53447256894955,1.519494421433372,-1.197830941345566
5,2,0,1,49393.1,19,1.5608409364195526,-0.062067098197852895,-0.196443587715059
4,2,1,2,21664.07,5,-0.53447256894955,0.3570570000179358,1.2341097746142367
4,1,1,0,18404.29,15,1.7005285034441595,0.20855132773877327,-1.4839416138114252
0,1,1,1,16960.31,23,-0.04556608436342626,1.1780246605071163,0.3757777572166593
0,3,0,2,48014.73,2,-1.0932228370479775,-1.497739484896032,-1.0547756051126365
3,2,1,2,53971.07,4,1.4211533693949456,-0.2980106896694195,-0.33949892394798853
2,2,1,0,17671.53,11,-0.11540986787572974,0.9697026235241207,-0.7686649326467773
0,3,0,1,98042.59,24,0.7227155342719114,-0.6908442555857487,-1.0547756051126365
6,2,1,2,29487.76,9,1.7005285034441595,-0.4842741623388486,-0.05338825148212941
0,0,1,2,48589.93,2,-1.512285538121798,0.8254630480049311,0.6618884296825185
3,0,1,0,25545.61,6,-1.3725979710971912,1.5129758255841335,0.5188330934495888
4,0,0,1,51922.65,15,0.7925593177842146,1.3066787625298717,-0.4825542601809181
3,2,1,1,76821.58,8,-0.7440039194864605,1.2126994949721759,-0.9117202688797068
4,0,0,1,54504.69,10,-1.0932228370479775,0.3005511263998417,-0.4825542601809181
5,0,0,1,32136.64,19,-1.5821293216341017,-1.0975113512624166,0.804943765915448
5,3,0,0,28597.68,17,-1.6519731051464048,1.3574396258445356,-0.196443587715059
4,3,1,2,77098.77,5,1.0020906683211253,0.6367195510857044,-0.196443587715059
2,1,1,2,16232.63,11,-1.2329104040725845,0.2526684563659061,1.2341097746142367
0,1,1,1,40146.82,24,-0.11540986787572974,0.8685449371516439,-0.33949892394798853
6,1,0,1,19390.86,22,0.3734966167103943,0.28616015999619987,1.3771651108471663
6,1,0,1,29507.7,7,-0.2550974349003364,-0.38171719622910066,1.0910544383813072
1,3,1,2,19504.91,27,-1.6519731051464048,-1.5966105434051634,1.6632757833130254
4,3,0,2,89243.39,10,1.0020906683211253,0.6762065426960134,1.3771651108471663
6,3,1,1,74530.9,22,-1.6519731051464048,-0.41594835663112306,-0.33949892394798853
2,0,1,0,58288.09,12,0.9322468848088216,-1.388652546679019,-1.6269969500443546
4,0,1,2,26320.4,15,1.4211533693949456,-0.9232839595851242,0.6618884296825185
2,1,1,2,53471.55,12,-0.1852536513880329,0.671701544517482,1.2341097746142367
6,0,1,1,54479.15,25,0.16396526617348417,1.309136034263616,1.520220447080096
6,2,1,0,61088.35,9,-0.04556608436342626,-0.4387122489423383,-1.6269969500443546
1,3,1,1,10708.09,0,-0.39478500192494337,1.0628969292779815,-1.6269969500443546
6,1,0,1,97425.69,22,1.3513095858826425,-1.455226408650649,0.3757777572166593
4,1,1,0,49216.7,16,1.4211533693949456,-1.5102306162092327,1.2341097746142367
5,2,0,0,93020.52,20,-0.53447256894955,1.672698488277518,1.3771651108471663
4,0,0,0,5931.77,10,0.4433404002226975,-1.242956810132425,1.520220447080096
4,1,1,2,28518.05,10,1.4909971529072488,-0.9863994391166696,-0.6256095964138477
1,0,0,1,14879.58,0,1.6306847199318557,-0.2409701319240755,-1.4839416138114252
1,0,0,2,78113.54,0,0.02427769914887722,-0.8762545089031832,-1.197830941345566
6,2,0,0,35411.88,25,-0.11540986787572974,-0.2459415566816972,-1.6269969500443546
3,1,1,2,84846.79,13,-0.7440039194864605,-1.1857456085166822,-1.0547756051126365
3,0,1,0,84076.61,8,1.6306847199318557,-0.45369478076336306,-1.4839416138114252
1,0,1,0,68440.51,1,-1.2329104040725845,-0.9704840541374642,-0.05338825148212941
6,2,1,1,68249.27,7,0.30365283319809083,1.2658948775045311,1.0910544383813072
3,2,1,1,71515.17,6,-0.7440039194864605,0.03517715541347552,-1.197830941345566
6,0,0,1,69007.56,9,-0.7440039194864605,0.3278655219216947,0.5188330934495888
6,2,0,2,41756.29,25,-0.3249412184126399,-0.2992279492782651,-1.3408862775784955
6,0,1,1,69868.63,9,1.7703722869564626,-1.0042146591863164,0.9479991021483776
0,1,0,0,90253.66,24,-1.512285538121798,-1.7008170669287677,1.0910544383813072
4,3,0,1,36594.48,15,0.30365283319809083,0.316386877572861,0.3757777572166593
6,2,0,2,94764.46,7,-1.4424417546094945,1.6015968756113035,0.6618884296825185
0,3,0,1,6290.25,24,-1.1630666205602809,-1.5870203578887443,0.804943765915448
1,0,1,1,38162.84,0,-0.1852536513880329,0.5730580111688826,0.804943765915448
3,0,1,1,17549.35,4,0.0941214826611807,0.46689477126470413,0.9479991021483776
4,0,1,2,17028.88,15,-0.813847702998764,0.6553652379912925,-1.197830941345566
5,3,0,0,82465.8,18,-0.6043163524618534,1.6151687514370305,-1.0547756051126365
3,0,0,0,92244.99,4,-1.4424417546094945,-0.12060932200270737,1.3771651108471663
4,2,1,0,78887.03,10,-0.6741601359741569,-0.04125992226721185,-0.9117202688797068
5,1,1,1,97778.49,20,1.6306847199318557,-1.3774355562647969,-1.3408862775784955
3,1,0,1,25551.25,8,1.5608409364195526,-1.5871454967270369,-0.33949892394798853
4,2,1,2,18375.99,10,-0.53447256894955,-1.2989621283973491,1.2341097746142367
3,1,1,0,54466.86,4,0.30365283319809083,-0.4826132286669659,0.08966708475080017
3,3,0,1,83758.57,13,1.4211533693949456,1.205828235124113,0.9479991021483776
5,0,0,1,8784.71,20,-1.7218168886587082,1.4646494814871607,-0.9117202688797068
3,0,1,1,99578.74,6,1.1417782353457318,-0.27335833852578956,1.2341097746142367
3,0,0,2,62213.36,6,1.5608409364195526,1.2461684460864164,-0.33949892394798853
5,3,1,0,97999.47,17,-1.3725979710971912,0.07369716509152396,0.5188330934495888
1,3,0,2,39682.76,26,-1.1630666205602809,-1.0676145451685266,1.0910544383813072
6,3,0,0,48512.26,7,1.6306847199318557,1.4618736745286718,-0.05338825148212941
2,2,1,0,76474.34,12,0.16396526617348417,1.3110813743861638,-1.4839416138114252
0,3,0,1,80306.54,3,-1.6519731051464048,1.326132163755348,-0.7686649326467773
2,1,1,1,27138.14,11,-0.813847702998764,-0.5607453687936158,1.0910544383813072
2,2,0,1,93331.1,21,-0.1852536513880329,0.4115037709332163,-0.4825542601809181
4,2,1,1,87405.2,10,0.7227155342719114,-0.13479551576187052,-0.9117202688797068
6,2,0,1,6729.5,25,0.8624031012965183,-0.30175347856016904,-0.196443587715059
4,3,0,0,17213.97,15,1.7703722869564626,0.9794634529109387,-0.4825542601809181
6,2,1,1,52129.23,9,-0.7440039194864605,0.8189558284137192,-0.33949892394798853
5,3,0,1,48790.77,18,0.16396526617348417,-0.44204549254413045,-1.3408862775784955
5,3,1,2,72297.13,19,0.16396526617348417,1.0577207318758812,1.2341097746142367
6,2,0,2,13522.58,7,-0.3249412184126399,0.5365515991615413,0.804943765915448
3,0,0,0,66261.25,8,-1.1630666205602809,0.36552093598972196,-0.4825542601809181
1,0,1,0,63555.14,0,1.7005285034441595,-1.6283844320734415,-1.6269969500443546
3,2,0,2,27193.86,6,1.2814658023703387,1.1123040178874808,-1.3408862775784955
1,0,0,2,56527.43,26,0.02427769914887722,1.6545306042090469,-1.197830941345566
4,1,1,1,26109.68,10,0.3734966167103943,-0.1525197257673045,-1.3408862775784955
1,1,0,1,18957.69,26,-0.9535352700233706,0.46006901644874754,-1.197830941345566
4,3,1,0,59447.82,15,0.16396526617348417,-0.08082654768370696,0.6618884296825185
5,0,1,2,97860.06,20,0.7227155342719114,0.031070326265874967,-0.6256095964138477
2,1,1,0,27508.67,21,0.0941214826611807,1.556933686598894,-0.4825542601809181
5,2,0,1,38756.93,17,1.7703722869564626,1.1315981515005848,-1.4839416138114252
5,0,0,0,29374.46,17,0.4433404002226975,-0.3552446438012156,0.3757777572166593
2,1,1,0,30313.68,11,-0.39478500192494337,-1.4685366305417644,0.3757777572166593
1,1,0,0,43398.25,26,1.0020906683211253,1.4859913415450516,1.520220447080096
1,2,1,1,71676.27,0,-1.0932228370479775,-1.0128151102544216,0.5188330934495888
4,3,0,0,8686.43,16,-0.39478500192494337,-0.12845894004105746,-0.6256095964138477
3,2,1,1,95926.8,13,-0.53447256894955,1.3566887928147804,0.23272242098372975
4,3,1,2,9396.59,5,-0.1852536513880329,-1.2473139169566108,0.3757777572166593
3,1,0,0,88719.05,8,1.0020906683211253,-0.6593889021422153,-1.3408862775784955
5,3,1,0,89965.92,20,-0.04556608436342626,1.077185509359384,-0.6256095964138477
2,1,1,1,54826.47,14,1.0719344518334284,0.9927054172538945,1.2341097746142367
5,1,0,0,18014.7,18,0.30365283319809083,0.09696161275590938,-0.4825542601809181
6,0,1,1,58688.87,7,-0.53447256894955,-1.1351667653304438,-1.0547756051126365
1,3,1,0,64720.06,0,1.0719344518334284,0.4106391753231951,-0.33949892394798853
3,3,0,2,86487.1,4,-0.8836914865110671,1.396778726100499,-1.197830941345566
4,3,1,2,57335.06,5,-0.9535352700233706,-0.8250272190094289,1.0910544383813072
2,2,1,2,44017.39,14,0.02427769914887722,-0.03928045337058443,0.9479991021483776
3,0,1,0,84637.66,13,-0.813847702998764,-1.2141748773251415,-0.6256095964138477
4,0,1,0,98190.42,10,-1.7218168886587082,-0.004742134001844017,1.6632757833130254
1,0,1,2,66284.8,27,0.5131841837350013,1.170573211499697,-0.9117202688797068
5,2,1,2,88066.77,20,0.0941214826611807,-0.7166456087900647,1.2341097746142367
1,3,1,1,61879.84,0,-0.1852536513880329,-0.949005678983254,-0.6256095964138477
0,3,1,1,70529.86,2,1.6306847199318557,0.32636385586218425,0.5188330934495888
6,3,0,2,70375.88,22,0.30365283319809083,-1.1881004939281872,-1.6269969500443546
0,0,1,2,71954.76,23,1.2814658023703387,0.9667447964372062,1.520220447080096
2,0,1,0,35496.28,14,-1.2329104040725845,0.9446065983174536,0.6618884296825185
3,1,0,2,59687.83,8,0.23380904968578736,1.5861479172111883,-0.33949892394798853
2,2,1,1,61442.88,14,1.2814658023703387,-0.015014894999858707,0.804943765915448
5,2,1,1,34931.8,20,0.30365283319809083,-1.3809053149629082,0.9479991021483776
4,0,1,1,38235.97,16,0.7925593177842146,1.428666377349043,1.6632757833130254
1,1,1,1,77413.44,0,-0.39478500192494337,-1.621137755710501,-0.33949892394798853
0,3,1,1,60358.76,24,-1.3725979710971912,-1.653890002569066,-1.4839416138114252
0,0,1,1,19175.06,2,-0.11540986787572974,1.604042771087021,0.804943765915448
5,2,0,2,84575.51,19,-0.3249412184126399,0.25261157507577314,-0.6256095964138477
0,2,0,1,88895.86,23,1.2814658023703387,-1.3275506648181807,1.520220447080096
5,2,0,1,49283.41,17,-0.8836914865110671,0.5694176086003723,0.5188330934495888
2,3,0,1,24846.21,14,1.6306847199318557,1.3633780325344178,0.5188330934495888
1,2,0,1,95022.62,1,1.6306847199318557,-0.17920842709769483,-0.05338825148212941
3,3,1,2,88815.61,8,-0.8836914865110671,-1.131685630374306,0.9479991021483776
4,3,1,0,28216.27,15,-0.53447256894955,-1.6431849437660406,0.9479991021483776
3,3,1,0,14081.4,13,1.4211533693949456,-1.3416344722551046,-1.0547756051126365
2,0,1,0,46862.09,21,1.6306847199318557,0.7524047189581423,-1.0547756051126365
4,3,1,0,69257.71,5,-0.1852536513880329,-0.7634475343114737,-1.197830941345566
0,1,0,1,21661.92,24,-0.6043163524618534,0.7440659218246486,1.3771651108471663
6,2,0,0,53755.2,9,0.0941214826611807,0.6556382681839308,-0.6256095964138477
2,0,1,0,45414.47,11,0.6528717507596082,-1.5277500535701878,-0.6256095964138477
2,2,1,2,89602.36,21,-0.7440039194864605,-1.2222520205240235,0.08966708475080017
1,3,1,2,45808.83,27,0.8624031012965183,0.025120543317966124,-0.4825542601809181
3,0,0,2,55708.76,4,-1.512285538121798,-0.2977945407669142,-0.33949892394798853
2,1,0,1,95752.19,12,-1.5821293216341017,1.6902293018965,-0.05338825148212941
2,3,1,1,33470.72,14,-0.39478500192494337,0.16591311265509767,-1.4839416138114252
0,2,0,1,32454.14,2,-0.46462878543724684,1.2914573292902884,1.6632757833130254
0,1,1,2,80961.53,2,-0.6043163524618534,-0.7989300830964214,-0.6256095964138477
4,3,0,0,31366.2,10,0.02427769914887722,0.155219430110099,1.3771651108471663
5,1,0,2,84027.26,17,-0.6043163524618534,-1.146963944904022,-0.33949892394798853
5,3,1,1,14075.88,17,-1.0233790535356742,-0.7741980981466055,1.2341097746142367
6,0,0,2,15569.82,9,-0.6741601359741569,1.3902032489611273,1.2341097746142367
5,3,0,0,90625.72,19,1.7005285034441595,-0.6211646751728583,-0.7686649326467773
1,0,1,1,56377.17,1,-0.2550974349003364,1.525774115864052,-0.6256095964138477
6,3,0,0,73287.36,7,-0.1852536513880329,0.7994796746721896,-0.9117202688797068
4,3,1,0,26402.44,5,0.30365283319809083,-0.7528107330566081,0.23272242098372975
0,2,0,1,20796.06,3,1.7005285034441595,-1.4697311376345568,-1.0547756051126365
5,1,1,0,84320.65,20,-0.8836914865110671,-1.4553060424568351,1.3771651108471663
3,1,1,2,39069.22,13,0.6528717507596082,1.380988479959586,0.6618884296825185
0,1,0,0,48228.1,2,0.7925593177842146,-1.2931374842877328,-0.196443587715059
1,3,0,0,7657.33,27,0.3734966167103943,1.2407533472657575,1.6632757833130254
0,3,1,0,41658.67,23,-1.4424417546094945,0.4450296033375898,-0.196443587715059
1,3,0,2,78191.59,1,0.6528717507596082,-0.0327163524892395,1.520220447080096
1,0,0,0,83021.14,0,-1.512285538121798,-1.2211598997534705,-1.4839416138114252
1,0,0,0,71381.7,27,0.3734966167103943,-0.33522242967440957,1.2341097746142367
4,2,1,2,70757.07,16,0.8624031012965183,-1.5518563443285414,-1.6269969500443546
1,3,1,1,53092.73,27,-0.9535352700233706,-0.835709525296401,-0.9117202688797068
1,1,1,1,56141.29,26,1.2116220188580356,0.002470413587016794,0.9479991021483776
3,1,0,1,75550.02,6,-1.5821293216341017,0.33255254022865155,1.6632757833130254
6,2,0,0,28493.67,7,1.2116220188580356,-0.4594056622927134,-0.6256095964138477
2,1,1,1,26994.12,12,-0.11540986787572974,-0.36704182337479396,0.6618884296825185
6,2,1,2,95242.86,9,-0.9535352700233706,0.7333039817314904,-0.9117202688797068
1,3,0,0,7630.54,0,-1.2329104040725845,1.209354875112357,-1.197830941345566
3,1,0,0,18249.22,13,1.6306847199318557,-0.15163237764123014,1.6632757833130254
0,3,0,0,59181.58,23,-1.4424417546094945,0.0430609022259054,1.0910544383813072
3,0,0,1,75094.31,13,-1.0233790535356742,-0.8511129786644097,-0.4825542601809181
1,1,1,1,56099.65,26,-0.53447256894955,0.45634898007405117,0.9479991021483776
3,0,0,1,38731.08,8,0.4433404002226975,1.4343203775882603,0.6618884296825185
5,1,0,0,97907.73,18,0.16396526617348417,-0.9808819539737713,-0.05338825148212941
3,3,1,2,71866.01,13,-1.3027541875848876,-0.5681171839948489,-0.4825542601809181
1,2,1,0,83982.13,0,-0.7440039194864605,1.5378557018882952,1.3771651108471663
4,3,0,2,8823.45,10,-0.8836914865110671,0.4408203878677499,-0.9117202688797068
5,3,1,0,27412.41,18,-0.9535352700233706,1.2558382654090217,0.08966708475080017
3,3,0,2,40546.25,4,-0.2550974349003364,-0.510371298251856,-0.4825542601809181
2,1,0,0,22347.13,21,0.7227155342719114,-1.0086627760747147,0.23272242098372975
2,2,1,0,11925.43,14,-0.9535352700233706,1.2029727943594377,0.3757777572166593
3,0,1,2,26383.71,6,-0.46462878543724684,-0.9833847307396221,-1.0547756051126365
4,3,0,2,55695.38,10,-0.3249412184126399,1.458335658282401,1.2341097746142367
0,1,1,2,71095.8,24,1.7005285034441595,1.3389418302932932,0.08966708475080017
1,0,0,2,78531.99,26,1.6306847199318557,-1.2706238696531027,-1.4839416138114252
2,3,0,2,9078.93,11,1.0719344518334284,-0.2021543395373356,1.520220447080096
0,0,0,2,45658.69,24,-0.8836914865110671,0.4729583167928789,-1.6269969500443546
3,3,1,2,16610.1,4,-1.512285538121798,-0.06599190721702794,-1.3408862775784955
0,0,0,2,45964.04,24,-0.6043163524618534,1.440611448276967,-0.9117202688797068
5,0,0,0,46227.71,20,-0.813847702998764,-1.3928731384068853,1.0910544383813072
6,2,0,2,52330.11,25,0.02427769914887722,-1.2246182821935552,0.6618884296825185
2,2,1,2,89818.91,14,1.0020906683211253,0.3382179167258956,0.804943765915448
3,3,0,0,81484.07,6,1.2814658023703387,-0.6937110726084504,-0.196443587715059
1,1,0,0,65488.48,26,1.2116220188580356,-0.26759057570630623,-1.6269969500443546
4,2,0,1,89113.7,5,-0.46462878543724684,-0.6607881818794864,-1.4839416138114252
5,0,1,1,69454.52,19,0.6528717507596082,1.3984624122884348,1.3771651108471663
3,2,0,2,82791.22,6,-0.6043163524618534,1.4741714094554201,-0.7686649326467773
1,2,0,2,58558.94,1,-1.512285538121798,-0.7244724743123615,-0.4825542601809181
4,3,1,1,54895.73,5,0.7227155342719114,1.4033883320139502,-1.4839416138114252
4,2,1,1,73789.24,16,-1.7218168886587082,0.7202667900330133,-0.9117202688797068
3,2,0,2,6870.48,13,-0.3249412184126399,1.377143304746597,-0.9117202688797068
5,0,0,1,70585.87,17,-0.6043163524618534,-0.22571456991041247,-0.7686649326467773
0,2,0,2,93779.23,3,0.7227155342719114,-0.10308988464175209,-1.0547756051126365
0,0,1,0,72824.5,3,0.9322468848088216,-0.839270294058725,-0.4825542601809181
4,2,1,0,8495.4,5,-0.6741601359741569,0.9494415079787563,0.6618884296825185
0,2,0,1,40899.14,2,1.1417782353457318,0.3419720818746717,1.6632757833130254
6,1,1,0,81910.22,9,-0.6741601359741569,1.4277335241908622,-0.6256095964138477
4,2,0,0,96067.81,10,-0.1852536513880329,0.4860637660395156,0.08966708475080017
4,0,0,0,40165.52,5,0.7925593177842146,-0.6321541404265485,-1.197830941345566
1,0,1,0,84913.44,1,0.7227155342719114,1.062578394053237,0.23272242098372975
0,3,0,2,87061.94,23,1.7005285034441595,1.4601217307925762,1.0910544383813072
5,3,1,2,16712.21,19,-0.9535352700233706,1.471372849980878,0.08966708475080017
4,1,1,1,85349.9,5,0.5830279672473044,-1.240294765754202,-0.6256095964138477
5,0,0,0,35803.74,19,0.3734966167103943,-1.5885789052383879,0.9479991021483776
6,0,1,0,61357.58,9,1.4909971529072488,1.4659008698700862,1.6632757833130254
1,0,0,0,56201.4,27,-1.1630666205602809,0.40275542851076523,1.0910544383813072
3,1,1,1,67990.12,6,0.9322468848088216,-0.9463095058309512,-0.196443587715059
5,0,0,2,75344.14,17,0.23380904968578736,0.37025345932878523,1.0910544383813072
4,3,0,0,46883.7,10,-0.7440039194864605,-0.413593471219618,-1.3408862775784955
6,1,0,2,89389.53,25,-0.04556608436342626,-0.009213003406295594,-1.6269969500443546
2,3,1,1,81902.35,11,-0.53447256894955,-1.4507896680202772,1.6632757833130254
6,3,0,2,79615.0,9,0.30365283319809083,-0.7958357409131879,-0.7686649326467773
6,1,1,0,48533.45,9,1.3513095858826425,-0.97637695579524,-0.4825542601809181
1,2,1,2,8569.42,0,0.23380904968578736,-0.5676280048997053,0.5188330934495888
3,2,1,2,51764.36,8,0.5131841837350013,1.2546665108322823,-0.9117202688797068
2,3,1,1,90352.33,21,0.0941214826611807,1.0701094768668424,-1.3408862775784955
0,2,1,1,23092.76,2,-1.512285538121798,0.9485200310786022,1.0910544383813072
0,0,0,1,98346.28,24,-0.8836914865110671,-0.09618449601960932,1.520220447080096
5,1,1,1,81730.61,20,0.02427769914887722,0.33546486228345973,-0.33949892394798853
6,3,0,2,72433.83,7,-0.6043163524618534,-1.255720971638264,0.804943765915448
1,0,0,2,69330.2,0,-1.0932228370479775,1.422659713111001,1.2341097746142367
1,2,1,1,60767.46,27,0.02427769914887722,-0.03511674293285091,1.6632757833130254
0,0,0,1,73463.68,2,-0.6043163524618534,0.4158836302734551,-0.05338825148212941
5,2,0,0,45081.03,19,-0.813847702998764,1.369293686708247,-1.0547756051126365
5,3,1,0,85302.37,20,-0.11540986787572974,-1.1584198367368026,-1.3408862775784955
5,0,0,1,71152.87,18,-1.2329104040725845,1.628501725844199,0.804943765915448
2,1,1,2,78269.05,11,1.4909971529072488,-0.3279074957633094,-0.33949892394798853
3,3,1,1,80286.31,8,1.2814658023703387,-1.482711448042901,-1.4839416138114252
2,0,1,2,13746.65,11,0.7227155342719114,-1.5480566741476587,-0.196443587715059
4,0,0,2,10285.87,15,-1.3725979710971912,-0.2457822890693249,-1.4839416138114252
4,2,0,0,81093.66,5,1.0020906683211253,0.32215464039234437,-0.9117202688797068
